game_id,league,season,split,1_224p.mkv,2_224p.mkv,Labels-v2.json,valid
laliga_2015-2016_2016-01-03-22-30-valencia-2-2-real-madrid,laliga,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-03 - 22-30 Valencia 2 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-03 - 22-30 Valencia 2 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-03 - 22-30 Valencia 2 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-01-09-22-30-real-madrid-5-0-dep.-la-coruna,laliga,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-09 - 22-30 Real Madrid 5 - 0 Dep. La Coruna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-09 - 22-30 Real Madrid 5 - 0 Dep. La Coruna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-09 - 22-30 Real Madrid 5 - 0 Dep. La Coruna/Labels-v2.json,True
laliga_2015-2016_2016-02-13-18-00-real-madrid-4-2-ath-bilbao,laliga,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-13 - 18-00 Real Madrid 4 - 2 Ath Bilbao/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-13 - 18-00 Real Madrid 4 - 2 Ath Bilbao/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-13 - 18-00 Real Madrid 4 - 2 Ath Bilbao/Labels-v2.json,True
laliga_2015-2016_2016-03-20-22-30-real-madrid-4-0-sevilla,laliga,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-20 - 22-30 Real Madrid 4 - 0 Sevilla/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-20 - 22-30 Real Madrid 4 - 0 Sevilla/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-20 - 22-30 Real Madrid 4 - 0 Sevilla/Labels-v2.json,True
laliga_2016-2017_2016-08-21-21-15-real-sociedad-0-3-real-madrid,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-08-21 - 21-15 Real Sociedad 0 - 3 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-08-21 - 21-15 Real Sociedad 0 - 3 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-08-21 - 21-15 Real Sociedad 0 - 3 Real Madrid/Labels-v2.json,True
laliga_2016-2017_2016-09-17-14-00-leganes-1-5-barcelona,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-17 - 14-00 Leganes 1 - 5 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-17 - 14-00 Leganes 1 - 5 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-17 - 14-00 Leganes 1 - 5 Barcelona/Labels-v2.json,True
laliga_2016-2017_2016-10-02-21-45-celta-vigo-4-3-barcelona,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-02 - 21-45 Celta Vigo 4 - 3 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-02 - 21-45 Celta Vigo 4 - 3 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-02 - 21-45 Celta Vigo 4 - 3 Barcelona/Labels-v2.json,True
laliga_2016-2017_2016-10-15-17-15-barcelona-4-0-dep.-la-coruna,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/Labels-v2.json,True
laliga_2016-2017_2017-01-07-15-00-real-madrid-5-0-granada-cf,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-07 - 15-00 Real Madrid 5 - 0 Granada CF/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-07 - 15-00 Real Madrid 5 - 0 Granada CF/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-07 - 15-00 Real Madrid 5 - 0 Granada CF/Labels-v2.json,True
laliga_2016-2017_2017-01-21-18-15-real-madrid-2-1-malaga,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-21 - 18-15 Real Madrid 2 - 1 Malaga/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-21 - 18-15 Real Madrid 2 - 1 Malaga/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-01-21 - 18-15 Real Madrid 2 - 1 Malaga/Labels-v2.json,True
laliga_2016-2017_2017-02-18-18-15-real-madrid-2-0-espanyol,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-18 - 18-15 Real Madrid 2 - 0 Espanyol/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-18 - 18-15 Real Madrid 2 - 0 Espanyol/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-18 - 18-15 Real Madrid 2 - 0 Espanyol/Labels-v2.json,True
laliga_2016-2017_2017-04-23-21-45-real-madrid-2-3-barcelona,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-23 - 21-45 Real Madrid 2 - 3 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-23 - 21-45 Real Madrid 2 - 3 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-23 - 21-45 Real Madrid 2 - 3 Barcelona/Labels-v2.json,True
laliga_2016-2017_2017-04-29-17-15-real-madrid-2-1-valencia,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/Labels-v2.json,True
laliga_2016-2017_2017-04-29-21-45-espanyol-0-3-barcelona,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 21-45 Espanyol 0 - 3 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 21-45 Espanyol 0 - 3 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-29 - 21-45 Espanyol 0 - 3 Barcelona/Labels-v2.json,True
laliga_2016-2017_2017-05-14-21-00-las-palmas-1-4-barcelona,laliga,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-05-14 - 21-00 Las Palmas 1 - 4 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-05-14 - 21-00 Las Palmas 1 - 4 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-05-14 - 21-00 Las Palmas 1 - 4 Barcelona/Labels-v2.json,True
laliga_2014-2015_2015-02-14-20-00-real-madrid-2-0-dep.-la-coruna,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna/Labels-v2.json,True
laliga_2014-2015_2015-04-18-21-00-real-madrid-3-1-malaga,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga/Labels-v2.json,True
laliga_2014-2015_2015-04-25-17-00-espanyol-0-2-barcelona,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona/Labels-v2.json,True
laliga_2014-2015_2015-04-29-21-00-real-madrid-3-0-almeria,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-29 - 21-00 Real Madrid 3 - 0 Almeria/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-29 - 21-00 Real Madrid 3 - 0 Almeria/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-04-29 - 21-00 Real Madrid 3 - 0 Almeria/Labels-v2.json,True
laliga_2014-2015_2015-05-02-17-00-cordoba-0-8-barcelona,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-02 - 17-00 Cordoba 0 - 8 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-02 - 17-00 Cordoba 0 - 8 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-02 - 17-00 Cordoba 0 - 8 Barcelona/Labels-v2.json,True
laliga_2014-2015_2015-05-09-19-00-barcelona-2-0-real-sociedad,laliga,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 19-00 Barcelona 2 - 0 Real Sociedad/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 19-00 Barcelona 2 - 0 Real Sociedad/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 19-00 Barcelona 2 - 0 Real Sociedad/Labels-v2.json,True
laliga_2015-2016_2015-08-29-23-30-real-madrid-5-0-betis,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 23-30 Real Madrid 5 - 0 Betis/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 23-30 Real Madrid 5 - 0 Betis/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 23-30 Real Madrid 5 - 0 Betis/Labels-v2.json,True
laliga_2015-2016_2015-09-19-17-00-real-madrid-1-0-granada-cf,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF/Labels-v2.json,True
laliga_2015-2016_2015-11-08-18-00-barcelona-3-0-villarreal,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-08 - 18-00 Barcelona 3 - 0 Villarreal/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-08 - 18-00 Barcelona 3 - 0 Villarreal/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-08 - 18-00 Barcelona 3 - 0 Villarreal/Labels-v2.json,True
laliga_2015-2016_2015-12-05-18-00-real-madrid-4-1-getafe,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-05 - 18-00 Real Madrid 4 - 1 Getafe/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-05 - 18-00 Real Madrid 4 - 1 Getafe/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-05 - 18-00 Real Madrid 4 - 1 Getafe/Labels-v2.json,True
laliga_2015-2016_2015-12-30-18-00-real-madrid-3-1-real-sociedad,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-30 - 18-00 Real Madrid 3 - 1 Real Sociedad/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-30 - 18-00 Real Madrid 3 - 1 Real Sociedad/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-12-30 - 18-00 Real Madrid 3 - 1 Real Sociedad/Labels-v2.json,True
laliga_2015-2016_2016-02-27-18-00-real-madrid-0-1-atl.-madrid,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-27 - 18-00 Real Madrid 0 - 1 Atl. Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-27 - 18-00 Real Madrid 0 - 1 Atl. Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-27 - 18-00 Real Madrid 0 - 1 Atl. Madrid/Labels-v2.json,True
laliga_2015-2016_2016-03-02-23-00-levante-1-3-real-madrid,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-02 - 23-00 Levante 1 - 3 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-02 - 23-00 Levante 1 - 3 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-02 - 23-00 Levante 1 - 3 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-05-08-18-00-real-madrid-3-2-valencia,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-08 - 18-00 Real Madrid 3 - 2 Valencia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-08 - 18-00 Real Madrid 3 - 2 Valencia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-08 - 18-00 Real Madrid 3 - 2 Valencia/Labels-v2.json,True
laliga_2015-2016_2016-05-14-18-00-dep.-la-coruna-0-2-real-madrid,laliga,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-14 - 18-00 Dep. La Coruna 0 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-14 - 18-00 Dep. La Coruna 0 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-05-14 - 18-00 Dep. La Coruna 0 - 2 Real Madrid/Labels-v2.json,True
laliga_2016-2017_2016-09-10-21-30-barcelona-1-2-alaves,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-10 - 21-30 Barcelona 1 - 2 Alaves/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-10 - 21-30 Barcelona 1 - 2 Alaves/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-10 - 21-30 Barcelona 1 - 2 Alaves/Labels-v2.json,True
laliga_2016-2017_2016-09-21-21-00-real-madrid-1-1-villarreal,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-21 - 21-00 Real Madrid 1 - 1 Villarreal/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-21 - 21-00 Real Madrid 1 - 1 Villarreal/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-21 - 21-00 Real Madrid 1 - 1 Villarreal/Labels-v2.json,True
laliga_2016-2017_2016-09-24-21-45-las-palmas-2-2-real-madrid,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-24 - 21-45 Las Palmas 2 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-24 - 21-45 Las Palmas 2 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-09-24 - 21-45 Las Palmas 2 - 2 Real Madrid/Labels-v2.json,True
laliga_2016-2017_2016-11-26-18-15-real-madrid-2-1-gijon,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-11-26 - 18-15 Real Madrid 2 - 1 Gijon/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-11-26 - 18-15 Real Madrid 2 - 1 Gijon/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-11-26 - 18-15 Real Madrid 2 - 1 Gijon/Labels-v2.json,True
laliga_2016-2017_2016-12-18-22-45-barcelona-4-1-espanyol,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-12-18 - 22-45 Barcelona 4 - 1 Espanyol/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-12-18 - 22-45 Barcelona 4 - 1 Espanyol/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2016-12-18 - 22-45 Barcelona 4 - 1 Espanyol/Labels-v2.json,True
laliga_2016-2017_2017-02-11-22-45-osasuna-1-3-real-madrid,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-11 - 22-45 Osasuna 1 - 3 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-11 - 22-45 Osasuna 1 - 3 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-02-11 - 22-45 Osasuna 1 - 3 Real Madrid/Labels-v2.json,True
laliga_2016-2017_2017-03-12-22-45-real-madrid-2-1-betis,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-03-12 - 22-45 Real Madrid 2 - 1 Betis/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-03-12 - 22-45 Real Madrid 2 - 1 Betis/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-03-12 - 22-45 Real Madrid 2 - 1 Betis/Labels-v2.json,True
laliga_2016-2017_2017-04-02-17-15-real-madrid-3-0-alaves,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-02 - 17-15 Real Madrid 3 - 0 Alaves/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-02 - 17-15 Real Madrid 3 - 0 Alaves/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-02 - 17-15 Real Madrid 3 - 0 Alaves/Labels-v2.json,True
laliga_2016-2017_2017-04-08-21-45-malaga-2-0-barcelona,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-08 - 21-45 Malaga 2 - 0 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-08 - 21-45 Malaga 2 - 0 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-08 - 21-45 Malaga 2 - 0 Barcelona/Labels-v2.json,True
laliga_2016-2017_2017-04-26-20-30-barcelona-7-1-osasuna,laliga,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-26 - 20-30 Barcelona 7 - 1 Osasuna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-26 - 20-30 Barcelona 7 - 1 Osasuna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2016-2017/2017-04-26 - 20-30 Barcelona 7 - 1 Osasuna/Labels-v2.json,True
bundesliga_2014-2015_2015-02-21-17-30-paderborn-0-6-bayern-munich,bundesliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-02-21 - 17-30 Paderborn 0 - 6 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-02-21 - 17-30 Paderborn 0 - 6 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-02-21 - 17-30 Paderborn 0 - 6 Bayern Munich/Labels-v2.json,True
bundesliga_2014-2015_2015-04-11-16-30-bayern-munich-3-0-eintracht-frankfurt,bundesliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-11 - 16-30 Bayern Munich 3 - 0 Eintracht Frankfurt/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-11 - 16-30 Bayern Munich 3 - 0 Eintracht Frankfurt/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-11 - 16-30 Bayern Munich 3 - 0 Eintracht Frankfurt/Labels-v2.json,True
bundesliga_2014-2015_2015-04-25-16-30-dortmund-2-0-eintracht-frankfurt,bundesliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-25 - 16-30 Dortmund 2 - 0 Eintracht Frankfurt/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-25 - 16-30 Dortmund 2 - 0 Eintracht Frankfurt/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-04-25 - 16-30 Dortmund 2 - 0 Eintracht Frankfurt/Labels-v2.json,True
bundesliga_2014-2015_2015-05-09-16-30-dortmund-2-0-hertha-berlin,bundesliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-09 - 16-30 Dortmund 2 - 0 Hertha Berlin/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-09 - 16-30 Dortmund 2 - 0 Hertha Berlin/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-09 - 16-30 Dortmund 2 - 0 Hertha Berlin/Labels-v2.json,True
bundesliga_2014-2015_2015-05-16-16-30-wolfsburg-2-1-dortmund,bundesliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-16 - 16-30 Wolfsburg 2 - 1 Dortmund/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-16 - 16-30 Wolfsburg 2 - 1 Dortmund/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2014-2015/2015-05-16 - 16-30 Wolfsburg 2 - 1 Dortmund/Labels-v2.json,True
bundesliga_2015-2016_2015-08-22-16-30-hoffenheim-1-2-bayern-munich,bundesliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-22 - 16-30 Hoffenheim 1 - 2 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-22 - 16-30 Hoffenheim 1 - 2 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-22 - 16-30 Hoffenheim 1 - 2 Bayern Munich/Labels-v2.json,True
bundesliga_2015-2016_2015-08-30-16-30-dortmund-3-1-hertha-berlin,bundesliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-30 - 16-30 Dortmund 3 - 1 Hertha Berlin/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-30 - 16-30 Dortmund 3 - 1 Hertha Berlin/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-08-30 - 16-30 Dortmund 3 - 1 Hertha Berlin/Labels-v2.json,True
bundesliga_2015-2016_2015-09-19-16-30-darmstadt-0-3-bayern-munich,bundesliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-09-19 - 16-30 Darmstadt 0 - 3 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-09-19 - 16-30 Darmstadt 0 - 3 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/germany_bundesliga/2015-2016/2015-09-19 - 16-30 Darmstadt 0 - 3 Bayern Munich/Labels-v2.json,True
